Date,Year,Month,Day,Baseline_MaxTemp,≥25°C,≥28°C,≥30°C,≥32°C,Current_MaxTemp,≥25°C,≥28°C,≥30°C,≥32°C
1968-09-15,1968,9,15,15.1,,,,,,,,,
1968-09-16,1968,9,16,13.0,,,,,,,,,
1968-09-17,1968,9,17,16.3,,,,,,,,,
1968-09-18,1968,9,18,16.1,,,,,,,,,
1968-09-19,1968,9,19,15.2,,,,,,,,,
1968-09-20,1968,9,20,15.9,,,,,,,,,
1968-09-21,1968,9,21,16.2,,,,,,,,,
1968-09-22,1968,9,22,16.2,,,,,,,,,
1968-09-23,1968,9,23,15.1,,,,,,,,,
1968-09-24,1968,9,24,15.1,,,,,,,,,
1968-09-25,1968,9,25,15.0,,,,,,,,,
1968-09-26,1968,9,26,15.4,,,,,,,,,
1968-09-27,1968,9,27,14.9,,,,,,,,,
1968-09-28,1968,9,28,14.7,,,,,,,,,
1968-09-29,1968,9,29,14.0,,,,,,,,,
1968-09-30,1968,9,30,14.3,,,,,,,,,
1968-10-01,1968,10,1,14.8,,,,,,,,,
1968-10-02,1968,10,2,16.5,,,,,,,,,
1968-10-03,1968,10,3,16.3,,,,,,,,,
1968-10-04,1968,10,4,16.5,,,,,,,,,
1968-10-05,1968,10,5,16.1,,,,,,,,,
1968-10-06,1968,10,6,16.2,,,,,,,,,
1968-10-07,1968,10,7,15.0,,,,,,,,,
1968-10-08,1968,10,8,13.5,,,,,,,,,
1968-10-09,1968,10,9,15.0,,,,,,,,,
1968-10-10,1968,10,10,16.7,,,,,,,,,
1968-10-11,1968,10,11,15.8,,,,,,,,,
1968-10-12,1968,10,12,15.4,,,,,,,,,
1968-10-13,1968,10,13,14.7,,,,,,,,,
1968-10-14,1968,10,14,14.6,,,,,,,,,
1968-10-15,1968,10,15,14.0,,,,,,,,,
1968-10-16,1968,10,16,13.8,,,,,,,,,
1968-10-17,1968,10,17,14.0,,,,,,,,,
1968-10-18,1968,10,18,15.1,,,,,,,,,
1968-10-19,1968,10,19,15.3,,,,,,,,,
1968-10-20,1968,10,20,15.6,,,,,,,,,
1968-10-21,1968,10,21,16.0,,,,,,,,,
1968-10-22,1968,10,22,14.9,,,,,,,,,
1968-10-23,1968,10,23,14.4,,,,,,,,,
1968-10-24,1968,10,24,13.3,,,,,,,,,
1968-10-25,1968,10,25,12.8,,,,,,,,,
1968-10-26,1968,10,26,14.0,,,,,,,,,
1968-10-27,1968,10,27,14.2,,,,,,,,,
1968-10-28,1968,10,28,14.3,,,,,,,,,
1968-10-29,1968,10,29,14.4,,,,,,,,,
1968-10-30,1968,10,30,15.0,,,,,,,,,
1968-10-31,1968,10,31,14.5,,,,,,,,,
1968-11-01,1968,11,1,13.4,,,,,,,,,
1968-11-02,1968,11,2,11.9,,,,,,,,,
1968-11-03,1968,11,3,7.9,,,,,,,,,
1968-11-04,1968,11,4,8.8,,,,,,,,,
1968-11-05,1968,11,5,10.4,,,,,,,,,
1968-11-06,1968,11,6,8.3,,,,,,,,,
1968-11-07,1968,11,7,7.8,,,,,,,,,
1968-11-08,1968,11,8,6.7,,,,,,,,,
1968-11-09,1968,11,9,10.6,,,,,,,,,
1968-11-10,1968,11,10,11.1,,,,,,,,,
1968-11-11,1968,11,11,12.0,,,,,,,,,
1968-11-12,1968,11,12,10.9,,,,,,,,,
1968-11-13,1968,11,13,9.4,,,,,,,,,
1968-11-14,1968,11,14,10.5,,,,,,,,,
1968-11-15,1968,11,15,6.4,,,,,,,,,
1968-11-16,1968,11,16,4.2,,,,,,,,,
1968-11-17,1968,11,17,6.9,,,,,,,,,
1968-11-18,1968,11,18,7.4,,,,,,,,,
1968-11-19,1968,11,19,10.8,,,,,,,,,
1968-11-20,1968,11,20,12.2,,,,,,,,,
1968-11-21,1968,11,21,12.5,,,,,,,,,
1968-11-22,1968,11,22,12.4,,,,,,,,,
1968-11-23,1968,11,23,12.1,,,,,,,,,
1968-11-24,1968,11,24,12.3,,,,,,,,,
1968-11-25,1968,11,25,13.1,,,,,,,,,
1968-11-26,1968,11,26,13.0,,,,,,,,,
1968-11-27,1968,11,27,12.9,,,,,,,,,
1968-11-28,1968,11,28,12.8,,,,,,,,,
1968-11-29,1968,11,29,10.6,,,,,,,,,
1968-11-30,1968,11,30,9.9,,,,,,,,,
1968-12-01,1968,12,1,11.4,,,,,,,,,
1968-12-02,1968,12,2,12.0,,,,,,,,,
1968-12-03,1968,12,3,11.4,,,,,,,,,
1968-12-04,1968,12,4,11.1,,,,,,,,,
1968-12-05,1968,12,5,10.8,,,,,,,,,
1968-12-06,1968,12,6,8.1,,,,,,,,,
1968-12-07,1968,12,7,6.7,,,,,,,,,
1968-12-08,1968,12,8,4.6,,,,,,,,,
1968-12-09,1968,12,9,7.6,,,,,,,,,
1968-12-10,1968,12,10,7.1,,,,,,,,,
1968-12-11,1968,12,11,6.0,,,,,,,,,
1968-12-12,1968,12,12,8.0,,,,,,,,,
1968-12-13,1968,12,13,6.8,,,,,,,,,
1968-12-14,1968,12,14,8.1,,,,,,,,,
1968-12-15,1968,12,15,6.4,,,,,,,,,
1968-12-16,1968,12,16,6.5,,,,,,,,,
1968-12-17,1968,12,17,7.4,,,,,,,,,
1968-12-18,1968,12,18,6.2,,,,,,,,,
1968-12-19,1968,12,19,9.9,,,,,,,,,
1968-12-20,1968,12,20,11.0,,,,,,,,,
1968-12-21,1968,12,21,12.2,,,,,,,,,
1968-12-22,1968,12,22,11.2,,,,,,,,,
1968-12-23,1968,12,23,8.7,,,,,,,,,
1968-12-24,1968,12,24,10.8,,,,,,,,,
1968-12-25,1968,12,25,10.3,,,,,,,,,
1968-12-26,1968,12,26,4.6,,,,,,,,,
1968-12-27,1968,12,27,3.8,,,,,,,,,
1968-12-28,1968,12,28,1.8,,,,,,,,,
1968-12-29,1968,12,29,4.1,,,,,,,,,
1968-12-30,1968,12,30,5.6,,,,,,,,,
1968-12-31,1968,12,31,6.8,,,,,,,,,
1969-01-01,1969,1,1,6.7,,,,,,,,,
1969-01-02,1969,1,2,7.9,,,,,,,,,
1969-01-03,1969,1,3,6.5,,,,,,,,,
1969-01-04,1969,1,4,7.6,,,,,,,,,
1969-01-05,1969,1,5,5.7,,,,,,,,,
1969-01-06,1969,1,6,6.9,,,,,,,,,
1969-01-07,1969,1,7,7.3,,,,,,,,,
1969-01-08,1969,1,8,7.7,,,,,,,,,
1969-01-09,1969,1,9,8.6,,,,,,,,,
1969-01-10,1969,1,10,8.7,,,,,,,,,
1969-01-11,1969,1,11,9.8,,,,,,,,,
1969-01-12,1969,1,12,10.1,,,,,,,,,
1969-01-13,1969,1,13,9.3,,,,,,,,,
1969-01-14,1969,1,14,7.7,,,,,,,,,
1969-01-15,1969,1,15,6.2,,,,,,,,,
1969-01-16,1969,1,16,6.1,,,,,,,,,
1969-01-17,1969,1,17,9.7,,,,,,,,,
1969-01-18,1969,1,18,8.1,,,,,,,,,
1969-01-19,1969,1,19,10.4,,,,,,,,,
1969-01-20,1969,1,20,11.6,,,,,,,,,
1969-01-21,1969,1,21,12.7,,,,,,,,,
1969-01-22,1969,1,22,11.5,,,,,,,,,
1969-01-23,1969,1,23,11.0,,,,,,,,,
1969-01-24,1969,1,24,10.7,,,,,,,,,
1969-01-25,1969,1,25,10.7,,,,,,,,,
1969-01-26,1969,1,26,10.3,,,,,,,,,
1969-01-27,1969,1,27,10.7,,,,,,,,,
1969-01-28,1969,1,28,9.7,,,,,,,,,
1969-01-29,1969,1,29,9.0,,,,,,,,,
1969-01-30,1969,1,30,8.9,,,,,,,,,
1969-01-31,1969,1,31,7.2,,,,,,,,,
1969-02-01,1969,2,1,8.1,,,,,,,,,
1969-02-02,1969,2,2,6.2,,,,,,,,,
1969-02-03,1969,2,3,2.6,,,,,,,,,
1969-02-04,1969,2,4,7.1,,,,,,,,,
1969-02-05,1969,2,5,8.4,,,,,,,,,
1969-02-06,1969,2,6,8.2,,,,,,,,,
1969-02-07,1969,2,7,3.2,,,,,,,,,
1969-02-08,1969,2,8,3.0,,,,,,,,,
1969-02-09,1969,2,9,4.1,,,,,,,,,
1969-02-10,1969,2,10,7.6,,,,,,,,,
1969-02-11,1969,2,11,9.3,,,,,,,,,
1969-02-12,1969,2,12,6.1,,,,,,,,,
1969-02-13,1969,2,13,2.3,,,,,,,,,
1969-02-14,1969,2,14,4.3,,,,,,,,,
1969-02-15,1969,2,15,0.9,,,,,,,,,
1969-02-16,1969,2,16,1.2,,,,,,,,,
1969-02-17,1969,2,17,3.2,,,,,,,,,
1969-02-18,1969,2,18,1.5,,,,,,,,,
1969-02-19,1969,2,19,1.0,,,,,,,,,
1969-02-20,1969,2,20,2.6,,,,,,,,,
1969-02-21,1969,2,21,7.0,,,,,,,,,
1969-02-22,1969,2,22,10.2,,,,,,,,,
1969-02-23,1969,2,23,9.8,,,,,,,,,
1969-02-24,1969,2,24,8.9,,,,,,,,,
1969-02-25,1969,2,25,9.0,,,,,,,,,
1969-02-26,1969,2,26,6.4,,,,,,,,,
1969-02-27,1969,2,27,3.4,,,,,,,,,
1969-02-28,1969,2,28,4.7,,,,,,,,,
1969-03-01,1969,3,1,5.3,,,,,,,,,
1969-03-02,1969,3,2,2.3,,,,,,,,,
1969-03-03,1969,3,3,5.1,,,,,,,,,
1969-03-04,1969,3,4,4.9,,,,,,,,,
1969-03-05,1969,3,5,10.0,,,,,,,,,
1969-03-06,1969,3,6,10.5,,,,,,,,,
1969-03-07,1969,3,7,12.6,,,,,,,,,
1969-03-08,1969,3,8,11.4,,,,,,,,,
1969-03-09,1969,3,9,9.3,,,,,,,,,
1969-03-10,1969,3,10,8.5,,,,,,,,,
1969-03-11,1969,3,11,9.3,,,,,,,,,
1969-03-12,1969,3,12,10.2,,,,,,,,,
1969-03-13,1969,3,13,9.9,,,,,,,,,
1969-03-14,1969,3,14,11.0,,,,,,,,,
1969-03-15,1969,3,15,10.8,,,,,,,,,
1969-03-16,1969,3,16,6.5,,,,,,,,,
1969-03-17,1969,3,17,9.9,,,,,,,,,
1969-03-18,1969,3,18,11.4,,,,,,,,,
1969-03-19,1969,3,19,9.4,,,,,,,,,
1969-03-20,1969,3,20,11.0,,,,,,,,,
1969-03-21,1969,3,21,7.7,,,,,,,,,
1969-03-22,1969,3,22,8.6,,,,,,,,,
1969-03-23,1969,3,23,6.0,,,,,,,,,
1969-03-24,1969,3,24,3.9,,,,,,,,,
1969-03-25,1969,3,25,7.2,,,,,,,,,
1969-03-26,1969,3,26,4.7,,,,,,,,,
1969-03-27,1969,3,27,5.4,,,,,,,,,
1969-03-28,1969,3,28,8.3,,,,,,,,,
1969-03-29,1969,3,29,10.6,,,,,,,,,
1969-03-30,1969,3,30,10.3,,,,,,,,,
1969-03-31,1969,3,31,11.6,,,,,,,,,
1969-04-01,1969,4,1,8.4,,,,,,,,,
1969-04-02,1969,4,2,9.0,,,,,,,,,
1969-04-03,1969,4,3,9.4,,,,,,,,,
1969-04-04,1969,4,4,11.7,,,,,,,,,
1969-04-05,1969,4,5,13.8,,,,,,,,,
1969-04-06,1969,4,6,14.6,,,,,,,,,
1969-04-07,1969,4,7,16.5,,,,,,,,,
1969-04-08,1969,4,8,16.9,,,,,,,,,
1969-04-09,1969,4,9,14.5,,,,,,,,,
1969-04-10,1969,4,10,11.8,,,,,,,,,
1969-04-11,1969,4,11,11.8,,,,,,,,,
1969-04-12,1969,4,12,9.4,,,,,,,,,
1969-04-13,1969,4,13,10.3,,,,,,,,,
1969-04-14,1969,4,14,10.8,,,,,,,,,
1969-04-15,1969,4,15,11.1,,,,,,,,,
1969-04-16,1969,4,16,10.8,,,,,,,,,
1969-04-17,1969,4,17,12.3,,,,,,,,,
1969-04-18,1969,4,18,11.4,,,,,,,,,
1969-04-19,1969,4,19,9.1,,,,,,,,,
1969-04-20,1969,4,20,9.2,,,,,,,,,
1969-04-21,1969,4,21,11.4,,,,,,,,,
1969-04-22,1969,4,22,9.8,,,,,,,,,
1969-04-23,1969,4,23,12.6,,,,,,,,,
1969-04-24,1969,4,24,13.5,,,,,,,,,
1969-04-25,1969,4,25,12.7,,,,,,,,,
1969-04-26,1969,4,26,12.0,,,,,,,,,
1969-04-27,1969,4,27,11.7,,,,,,,,,
1969-04-28,1969,4,28,10.0,,,,,,,,,
1969-04-29,1969,4,29,11.9,,,,,,,,,
1969-04-30,1969,4,30,13.5,,,,,,,,,
1969-05-01,1969,5,1,14.3,,,,,,,,,
1969-05-02,1969,5,2,10.6,,,,,,,,,
1969-05-03,1969,5,3,12.2,,,,,,,,,
1969-05-04,1969,5,4,14.0,,,,,,,,,
1969-05-05,1969,5,5,12.2,,,,,,,,,
1969-05-06,1969,5,6,13.1,,,,,,,,,
1969-05-07,1969,5,7,13.5,,,,,,,,,
1969-05-08,1969,5,8,13.5,,,,,,,,,
1969-05-09,1969,5,9,14.6,,,,,,,,,
1969-05-10,1969,5,10,13.4,,,,,,,,,
1969-05-11,1969,5,11,15.6,,,,,,,,,
1969-05-12,1969,5,12,17.7,,,,,,,,,
1969-05-13,1969,5,13,16.2,,,,,,,,,
1969-05-14,1969,5,14,14.3,,,,,,,,,
1969-05-15,1969,5,15,13.6,,,,,,,,,
1969-05-16,1969,5,16,14.7,,,,,,,,,
1969-05-17,1969,5,17,14.0,,,,,,,,,
1969-05-18,1969,5,18,11.1,,,,,,,,,
1969-05-19,1969,5,19,12.1,,,,,,,,,
1969-05-20,1969,5,20,13.8,,,,,,,,,
1969-05-21,1969,5,21,16.5,,,,,,,,,
1969-05-22,1969,5,22,18.3,,,,,,,,,
1969-05-23,1969,5,23,14.7,,,,,,,,,
1969-05-24,1969,5,24,15.6,,,,,,,,,
1969-05-25,1969,5,25,14.9,,,,,,,,,
1969-05-26,1969,5,26,14.3,,,,,,,,,
1969-05-27,1969,5,27,15.1,,,,,,,,,
1969-05-28,1969,5,28,15.4,,,,,,,,,
1969-05-29,1969,5,29,13.7,,,,,,,,,
1969-05-30,1969,5,30,14.7,,,,,,,,,
1969-05-31,1969,5,31,15.3,,,,,,,,,
1969-06-01,1969,6,1,15.8,,,,,,,,,
1969-06-02,1969,6,2,16.8,,,,,,,,,
1969-06-03,1969,6,3,14.9,,,,,,,,,
1969-06-04,1969,6,4,15.7,,,,,,,,,
1969-06-05,1969,6,5,14.3,,,,,,,,,
1969-06-06,1969,6,6,15.7,,,,,,,,,
1969-06-07,1969,6,7,16.9,,,,,,,,,
1969-06-08,1969,6,8,19.8,,,,,,,,,
1969-06-09,1969,6,9,23.6,,,,,,,,,
1969-06-10,1969,6,10,23.6,,,,,,,,,
1969-06-11,1969,6,11,23.3,,,,,,,,,
1969-06-12,1969,6,12,22.4,,,,,,,,,
1969-06-13,1969,6,13,22.4,,,,,,,,,
1969-06-14,1969,6,14,23.0,,,,,,,,,
1969-06-15,1969,6,15,17.3,,,,,,,,,
1969-06-16,1969,6,16,16.4,,,,,,,,,
1969-06-17,1969,6,17,13.5,,,,,,,,,
1969-06-18,1969,6,18,16.1,,,,,,,,,
1969-06-19,1969,6,19,14.5,,,,,,,,,
1969-06-20,1969,6,20,14.6,,,,,,,,,
1969-06-21,1969,6,21,14.9,,,,,,,,,
1969-06-22,1969,6,22,15.6,,,,,,,,,
1969-06-23,1969,6,23,16.3,,,,,,,,,
1969-06-24,1969,6,24,17.5,,,,,,,,,
1969-06-25,1969,6,25,17.2,,,,,,,,,
1969-06-26,1969,6,26,16.1,,,,,,,,,
1969-06-27,1969,6,27,16.5,,,,,,,,,
1969-06-28,1969,6,28,18.8,,,,,,,,,
1969-06-29,1969,6,29,19.2,,,,,,,,,
1969-06-30,1969,6,30,21.2,,,,,,,,,
1969-07-01,1969,7,1,19.8,,,,,,,,,
1969-07-02,1969,7,2,19.0,,,,,,,,,
1969-07-03,1969,7,3,18.3,,,,,,,,,
1969-07-04,1969,7,4,18.7,,,,,,,,,
1969-07-05,1969,7,5,15.9,,,,,,,,,
1969-07-06,1969,7,6,12.0,,,,,,,,,
1969-07-07,1969,7,7,14.6,,,,,,,,,
1969-07-08,1969,7,8,15.1,,,,,,,,,
1969-07-09,1969,7,9,15.8,,,,,,,,,
1969-07-10,1969,7,10,17.5,,,,,,,,,
1969-07-11,1969,7,11,19.9,,,,,,,,,
1969-07-12,1969,7,12,19.8,,,,,,,,,
1969-07-13,1969,7,13,20.8,,,,,,,,,
1969-07-14,1969,7,14,24.5,,,,,,,,,
1969-07-15,1969,7,15,24.7,,,,,,,,,
1969-07-16,1969,7,16,20.5,,,,,,,,,
1969-07-17,1969,7,17,18.2,,,,,,,,,
1969-07-18,1969,7,18,18.7,,,,,,,,,
1969-07-19,1969,7,19,18.7,,,,,,,,,
1969-07-20,1969,7,20,19.9,,,,,,,,,
1969-07-21,1969,7,21,18.9,,,,,,,,,
1969-07-22,1969,7,22,17.6,,,,,,,,,
1969-07-23,1969,7,23,21.6,,,,,,,,,
1969-07-24,1969,7,24,20.6,,,,,,,,,
1969-07-25,1969,7,25,21.0,,,,,,,,,
1969-07-26,1969,7,26,18.8,,,,,,,,,
1969-07-27,1969,7,27,19.9,,,,,,,,,
1969-07-28,1969,7,28,15.4,,,,,,,,,
1969-07-29,1969,7,29,16.4,,,,,,,,,
1969-07-30,1969,7,30,18.2,,,,,,,,,
1969-07-31,1969,7,31,18.7,,,,,,,,,
1969-08-01,1969,8,1,18.4,,,,,,,,,
1969-08-02,1969,8,2,18.3,,,,,,,,,
1969-08-03,1969,8,3,17.3,,,,,,,,,
1969-08-04,1969,8,4,18.5,,,,,,,,,
1969-08-05,1969,8,5,18.8,,,,,,,,,
1969-08-06,1969,8,6,19.7,,,,,,,,,
1969-08-07,1969,8,7,22.7,,,,,,,,,
1969-08-08,1969,8,8,24.4,,,,,,,,,
1969-08-09,1969,8,9,21.7,,,,,,,,,
1969-08-10,1969,8,10,22.5,,,,,,,,,
1969-08-11,1969,8,11,20.2,,,,,,,,,
1969-08-12,1969,8,12,17.1,,,,,,,,,
1969-08-13,1969,8,13,18.5,,,,,,,,,
1969-08-14,1969,8,14,17.2,,,,,,,,,
1969-08-15,1969,8,15,18.9,,,,,,,,,
1969-08-16,1969,8,16,20.8,,,,,,,,,
1969-08-17,1969,8,17,20.9,,,,,,,,,
1969-08-18,1969,8,18,19.3,,,,,,,,,
1969-08-19,1969,8,19,19.0,,,,,,,,,
1969-08-20,1969,8,20,17.1,,,,,,,,,
1969-08-21,1969,8,21,17.1,,,,,,,,,
1969-08-22,1969,8,22,16.2,,,,,,,,,
1969-08-23,1969,8,23,16.1,,,,,,,,,
1969-08-24,1969,8,24,17.5,,,,,,,,,
1969-08-25,1969,8,25,16.8,,,,,,,,,
1969-08-26,1969,8,26,17.2,,,,,,,,,
1969-08-27,1969,8,27,16.5,,,,,,,,,
1969-08-28,1969,8,28,16.7,,,,,,,,,
1969-08-29,1969,8,29,18.7,,,,,,,,,
1969-08-30,1969,8,30,18.6,,,,,,,,,
1969-08-31,1969,8,31,21.0,,,,,,,,,
1969-09-01,1969,9,1,16.6,,,,,,,,,
1969-09-02,1969,9,2,16.5,,,,,,,,,
1969-09-03,1969,9,3,19.9,,,,,,,,,
1969-09-04,1969,9,4,20.0,,,,,,,,,
1969-09-05,1969,9,5,18.7,,,,,,,,,
1969-09-06,1969,9,6,19.7,,,,,,,,,
1969-09-07,1969,9,7,19.5,,,,,,,,,
1969-09-08,1969,9,8,19.2,,,,,,,,,
1969-09-09,1969,9,9,17.7,,,,,,,,,
1969-09-10,1969,9,10,16.0,,,,,,,,,
1969-09-11,1969,9,11,16.4,,,,,,,,,
1969-09-12,1969,9,12,13.9,,,,,,,,,
1969-09-13,1969,9,13,15.7,,,,,,,,,
1969-09-14,1969,9,14,15.8,,,,,,,,,
1969-09-15,1969,9,15,15.6,,,,,,,,,
1969-09-16,1969,9,16,16.4,,,,,,,,,
1969-09-17,1969,9,17,17.2,,,,,,,,,
1969-09-18,1969,9,18,16.4,,,,,,,,,
1969-09-19,1969,9,19,18.0,,,,,,,,,
1969-09-20,1969,9,20,17.3,,,,,,,,,
1969-09-21,1969,9,21,17.8,,,,,,,,,
1969-09-22,1969,9,22,16.9,,,,,,,,,
1969-09-23,1969,9,23,16.9,,,,,,,,,
1969-09-24,1969,9,24,17.9,,,,,,,,,
1969-09-25,1969,9,25,15.7,,,,,,,,,
1969-09-26,1969,9,26,17.0,,,,,,,,,
1969-09-27,1969,9,27,15.1,,,,,,,,,
1969-09-28,1969,9,28,15.3,,,,,,,,,
1969-09-29,1969,9,29,13.5,,,,,,,,,
1969-09-30,1969,9,30,13.3,,,,,,,,,
1969-10-01,1969,10,1,14.2,,,,,,,,,
1969-10-02,1969,10,2,16.3,,,,,,,,,
1969-10-03,1969,10,3,15.3,,,,,,,,,
1969-10-04,1969,10,4,17.7,,,,,,,,,
1969-10-05,1969,10,5,18.7,,,,,,,,,
1969-10-06,1969,10,6,16.7,,,,,,,,,
1969-10-07,1969,10,7,16.3,,,,,,,,,
1969-10-08,1969,10,8,16.7,,,,,,,,,
1969-10-09,1969,10,9,19.9,,,,,,,,,
1969-10-10,1969,10,10,21.3,,,,,,,,,
1969-10-11,1969,10,11,18.6,,,,,,,,,
1969-10-12,1969,10,12,15.5,,,,,,,,,
1969-10-13,1969,10,13,17.0,,,,,,,,,
1969-10-14,1969,10,14,16.6,,,,,,,,,
1969-10-15,1969,10,15,16.3,,,,,,,,,
1969-10-16,1969,10,16,17.6,,,,,,,,,
1969-10-17,1969,10,17,18.5,,,,,,,,,
1969-10-18,1969,10,18,17.5,,,,,,,,,
1969-10-19,1969,10,19,17.3,,,,,,,,,
1969-10-20,1969,10,20,17.1,,,,,,,,,
1969-10-21,1969,10,21,16.4,,,,,,,,,
1969-10-22,1969,10,22,16.2,,,,,,,,,
1969-10-23,1969,10,23,15.2,,,,,,,,,
1969-10-24,1969,10,24,14.4,,,,,,,,,
1969-10-25,1969,10,25,15.1,,,,,,,,,
1969-10-26,1969,10,26,15.9,,,,,,,,,
1969-10-27,1969,10,27,15.6,,,,,,,,,
1969-10-28,1969,10,28,14.9,,,,,,,,,
1969-10-29,1969,10,29,12.9,,,,,,,,,
1969-10-30,1969,10,30,11.2,,,,,,,,,
1969-10-31,1969,10,31,10.7,,,,,,,,,
1969-11-01,1969,11,1,15.1,,,,,,,,,
1969-11-02,1969,11,2,15.3,,,,,,,,,
1969-11-03,1969,11,3,15.3,,,,,,,,,
1969-11-04,1969,11,4,10.3,,,,,,,,,
1969-11-05,1969,11,5,11.1,,,,,,,,,
1969-11-06,1969,11,6,8.6,,,,,,,,,
1969-11-07,1969,11,7,11.1,,,,,,,,,
1969-11-08,1969,11,8,10.9,,,,,,,,,
1969-11-09,1969,11,9,10.5,,,,,,,,,
1969-11-10,1969,11,10,12.7,,,,,,,,,
1969-11-11,1969,11,11,13.0,,,,,,,,,
1969-11-12,1969,11,12,9.5,,,,,,,,,
1969-11-13,1969,11,13,9.1,,,,,,,,,
1969-11-14,1969,11,14,7.5,,,,,,,,,
1969-11-15,1969,11,15,7.7,,,,,,,,,
1969-11-16,1969,11,16,7.0,,,,,,,,,
1969-11-17,1969,11,17,7.2,,,,,,,,,
1969-11-18,1969,11,18,11.4,,,,,,,,,
1969-11-19,1969,11,19,11.2,,,,,,,,,
1969-11-20,1969,11,20,9.8,,,,,,,,,
1969-11-21,1969,11,21,10.1,,,,,,,,,
1969-11-22,1969,11,22,10.9,,,,,,,,,
1969-11-23,1969,11,23,10.4,,,,,,,,,
1969-11-24,1969,11,24,6.0,,,,,,,,,
1969-11-25,1969,11,25,5.6,,,,,,,,,
1969-11-26,1969,11,26,6.1,,,,,,,,,
1969-11-27,1969,11,27,8.7,,,,,,,,,
1969-11-28,1969,11,28,4.2,,,,,,,,,
1969-11-29,1969,11,29,2.6,,,,,,,,,
1969-11-30,1969,11,30,5.4,,,,,,,,,
1969-12-01,1969,12,1,9.2,,,,,,,,,
1969-12-02,1969,12,2,10.9,,,,,,,,,
1969-12-03,1969,12,3,10.4,,,,,,,,,
1969-12-04,1969,12,4,5.1,,,,,,,,,
1969-12-05,1969,12,5,8.0,,,,,,,,,
1969-12-06,1969,12,6,8.6,,,,,,,,,
1969-12-07,1969,12,7,10.8,,,,,,,,,
1969-12-08,1969,12,8,10.2,,,,,,,,,
1969-12-09,1969,12,9,9.4,,,,,,,,,
1969-12-10,1969,12,10,8.2,,,,,,,,,
1969-12-11,1969,12,11,7.1,,,,,,,,,
1969-12-12,1969,12,12,5.8,,,,,,,,,
1969-12-13,1969,12,13,9.3,,,,,,,,,
1969-12-14,1969,12,14,9.2,,,,,,,,,
1969-12-15,1969,12,15,6.4,,,,,,,,,
1969-12-16,1969,12,16,6.2,,,,,,,,,
1969-12-17,1969,12,17,6.6,,,,,,,,,
1969-12-18,1969,12,18,5.2,,,,,,,,,
1969-12-19,1969,12,19,6.2,,,,,,,,,
1969-12-20,1969,12,20,10.6,,,,,,,,,
1969-12-21,1969,12,21,10.9,,,,,,,,,
1969-12-22,1969,12,22,9.1,,,,,,,,,
1969-12-23,1969,12,23,10.4,,,,,,,,,
1969-12-24,1969,12,24,9.9,,,,,,,,,
1969-12-25,1969,12,25,7.2,,,,,,,,,
1969-12-26,1969,12,26,6.2,,,,,,,,,
1969-12-27,1969,12,27,5.7,,,,,,,,,
1969-12-28,1969,12,28,2.5,,,,,,,,,
1969-12-29,1969,12,29,3.4,,,,,,,,,
1969-12-30,1969,12,30,2.1,,,,,,,,,
1969-12-31,1969,12,31,0.2,,,,,,,,,
1970-01-01,1970,1,1,4.3,,,,,,,,,
1970-01-02,1970,1,2,7.3,,,,,,,,,
1970-01-03,1970,1,3,5.9,,,,,,,,,
1970-01-04,1970,1,4,2.9,,,,,,,,,
1970-01-05,1970,1,5,4.3,,,,,,,,,
1970-01-06,1970,1,6,4.0,,,,,,,,,
1970-01-07,1970,1,7,4.4,,,,,,,,,
1970-01-08,1970,1,8,9.0,,,,,,,,,
1970-01-09,1970,1,9,9.8,,,,,,,,,
1970-01-10,1970,1,10,9.0,,,,,,,,,
1970-01-11,1970,1,11,9.5,,,,,,,,,
1970-01-12,1970,1,12,8.8,,,,,,,,,
1970-01-13,1970,1,13,9.9,,,,,,,,,
1970-01-14,1970,1,14,9.8,,,,,,,,,
1970-01-15,1970,1,15,8.6,,,,,,,,,
1970-01-16,1970,1,16,8.5,,,,,,,,,
1970-01-17,1970,1,17,9.2,,,,,,,,,
1970-01-18,1970,1,18,11.4,,,,,,,,,
1970-01-19,1970,1,19,9.9,,,,,,,,,
1970-01-20,1970,1,20,11.3,,,,,,,,,
1970-01-21,1970,1,21,10.3,,,,,,,,,
1970-01-22,1970,1,22,10.2,,,,,,,,,
1970-01-23,1970,1,23,8.6,,,,,,,,,
1970-01-24,1970,1,24,10.3,,,,,,,,,
1970-01-25,1970,1,25,9.8,,,,,,,,,
1970-01-26,1970,1,26,8.8,,,,,,,,,
1970-01-27,1970,1,27,7.2,,,,,,,,,
1970-01-28,1970,1,28,7.8,,,,,,,,,
1970-01-29,1970,1,29,9.1,,,,,,,,,
1970-01-30,1970,1,30,5.5,,,,,,,,,
1970-01-31,1970,1,31,8.8,,,,,,,,,
1970-02-01,1970,2,1,11.3,,,,,,,,,
1970-02-02,1970,2,2,11.1,,,,,,,,,
1970-02-03,1970,2,3,8.6,,,,,,,,,
1970-02-04,1970,2,4,8.3,,,,,,,,,
1970-02-05,1970,2,5,4.9,,,,,,,,,
1970-02-06,1970,2,6,6.6,,,,,,,,,
1970-02-07,1970,2,7,8.1,,,,,,,,,
1970-02-08,1970,2,8,8.7,,,,,,,,,
1970-02-09,1970,2,9,6.6,,,,,,,,,
1970-02-10,1970,2,10,6.2,,,,,,,,,
1970-02-11,1970,2,11,6.7,,,,,,,,,
